Følgeseddel,Målt konsistens [mm],Målt densitet [kg/m3],Målt luftinnhold [%],Sylinder 28 døgn,U0-22 GJENVUNN 332,U0-4 BREDING,U0-4 VASSFJELL,U0-8 BJØRSET,U0-8 FORSET,U0-8 FORSET 2,U16-22 FORSET,U16-22 MERAFSTAD,U8-16 FORSET,U8-16 MEREFSTAD,U8-16 MEREFSTAD II,UAMEX 11 1:19,UAMEX 11 1:9,UANL FA,UBYFERROX 130 RØD,UBYFERROX 960 GUL,UBYFERROX330C SORT,UDELVOCRETE STAB,UDRAMIX 4D 65/60BG,UDRAMIX 4D65/35-BG,UDRAMIX READY,UDRAMIX RL45/50-BN,UFA NORCEM,UFA NORCEM K=0,UFA NORCEM K=0.4,UFA NORCEM K=0.7,UFA NORCEM K=1.0,UFLYVEASKEB4,UGJENBRUKSVANN,UGJENBRUKSVANN 332,UK-VANN,UMASTER CORE 3015,UMASTER EASE 1020,UMASTER EASE 2050,UMASTERLIFE SRA848,UMASTERLIFE SRA900,UMASTERMATRIX SCC,UMASTERMATRIXFC500,UMEYCO FIB PP 6M,UMEYCO TCC 735,UMINIBARS BASALT,UNATRIUMNITRAT,UPOZZOLITH R 433,URESCON T,USA,USCHWENK CEM 111/B,USILIKA 0,USILIKA 1,USILIKA 2,USILIKA ELKEM,USTD-FA KJØPSVIK,UTESTSAND 0-8,UV-VANN,UX-SEED
2044504,0.13955557902869045,-0.20375726246207634,1.881446874508199,-1.9253252793880675,-0.04771631024021962,-0.053041291504915995,-0.2170928943274486,-0.03893923853865958,0.7863679927655387,-0.5301882059924602,-0.40561921747926233,-0.8082846939413134,3.0429799453714232,-1.1729945189627087,-0.045379596685088154,-0.4047101137548878,1.3682708886945127,-0.15361520821455069,-0.05513174133144974,0.0,-0.03895428401687025,-0.17491168253723322,-0.08696854771094048,-0.15928290087749652,0.0,-0.14686916634881658,-0.2178086978096948,-0.0862157525110409,-0.13247714970104071,-0.4930599935606471,-0.33603551271755305,-0.08149102701482112,-0.1794294535959945,1.421924088290533,-0.8493628323982433,1.6708245091488536,-0.47969811305997206,-1.073449313376104,0.0,-0.046838953922999964,-0.1853948179187595,0.0,-0.23404733061830185,-0.03895443880614137,-0.09933316663053454,-0.04772735940413979,1.7552132748923017,0.0,-0.10262941572793081,-0.09864582847337111,-0.04712773224601742,-0.40245058144560864,0.059795461291008795,-0.02753452528440015,0.3585100748627093,-0.03146610683697754,-0.845848483215548,-0.40457428765101155
2018677,-0.18253332515126194,-0.0010391935909574975,-0.08608461530678206,0.16739088546593067,-0.04771631024021962,-0.053041291504915995,-0.2170928943274486,-0.03893923853865958,0.9245641150598882,-0.5301882059924602,-0.40561921747926233,1.0525733397580428,-0.48289493086691293,-0.3708191911196818,-0.045379596685088154,-0.4047101137548878,0.14632369894396416,-0.15361520821455069,-0.05513174133144974,0.0,-0.03895428401687025,-0.17491168253723322,-0.08696854771094048,-0.15928290087749652,0.0,5.750236770387201,-0.2178086978096948,-0.0862157525110409,-0.13247714970104071,1.8953262021055644,-0.33603551271755305,-0.08149102701482112,-0.1794294535959945,-0.7774332212682487,0.9535546794936575,-0.5048253560442371,2.4989447782833936,-1.073449313376104,0.0,-0.046838953922999964,-0.1853948179187595,0.0,-0.23404733061830185,-0.03895443880614137,-0.09933316663053454,-0.04772735940413979,0.01627419985338615,0.0,-0.10262941572793081,-0.09864582847337111,-0.04712773224601742,-0.40245058144560864,0.49598963420388564,-0.02753452528440015,-0.42792075377262484,-0.03146610683697754,-0.12262250551182158,-0.40457428765101155
2025349,-0.12885184112126988,-0.07487690079566965,0.485134204316922,0.012895061214964145,-0.04771631024021962,-0.053041291504915995,-0.2170928943274486,-0.03893923853865958,1.2416192193888833,-0.5301882059924602,-0.40561921747926233,-0.8082846939413134,-0.48289493086691293,1.0477087486534857,-0.045379596685088154,2.402823053879942,-1.4819378182331726,-0.15361520821455069,-0.05513174133144974,0.0,-0.03895428401687025,-0.17491168253723322,-0.08696854771094048,-0.15928290087749652,0.0,-0.14686916634881658,-0.2178086978096948,-0.0862157525110409,-0.13247714970104071,-0.4930599935606471,-0.33603551271755305,-0.08149102701482112,-0.1794294535959945,0.2350723988018859,0.9892382673843506,-0.5048253560442371,-0.47969811305997206,0.41966792674141185,0.0,-0.046838953922999964,-0.1853948179187595,0.0,-0.23404733061830185,-0.03895443880614137,-0.09933316663053454,-0.04772735940413979,1.5268080939143556,0.0,-0.10262941572793081,-0.09864582847337111,-0.04712773224601742,-0.40245058144560864,0.0674876107237042,-0.02753452528440015,0.4674459396175557,-0.03146610683697754,-0.845848483215548,-0.40457428765101155
2037095,-1.3635259738110874,0.05937347594017063,0.040852900165152015,1.0943658309717288,-0.04771631024021962,-0.053041291504915995,-0.2170928943274486,-0.03893923853865958,-1.083963774546622,1.2701257840049036,-0.40561921747926233,1.2389435936248108,-0.48289493086691293,-0.045342078723960254,-0.045379596685088154,-0.4047101137548878,0.2728476159050804,-0.15361520821455069,-0.05513174133144974,0.0,-0.03895428401687025,-0.17491168253723322,-0.08696854771094048,-0.15928290087749652,0.0,-0.14686916634881658,-0.2178086978096948,-0.0862157525110409,-0.13247714970104071,-0.4930599935606471,-0.33603551271755305,-0.08149102701482112,-0.1794294535959945,-0.7774332212682487,1.2011919854768076,-0.5048253560442371,-0.47969811305997206,0.08614850217969769,0.0,-0.046838953922999964,-0.1853948179187595,0.0,-0.23404733061830185,-0.03895443880614137,-0.09933316663053454,-0.04772735940413979,0.07287960948613637,0.0,-0.10262941572793081,-0.09864582847337111,-0.04712773224601742,-0.40245058144560864,0.06511491402651229,-0.02753452528440015,0.5053611082212144,-0.03146610683697754,-0.845848483215548,-0.40457428765101155
2048944,-0.18253332515126194,-0.06145186312208563,0.23125917337305382,0.3359317846488034,-0.04771631024021962,-0.053041291504915995,-0.2170928943274486,-0.03893923853865958,-1.2860295962645318,-0.5301882059924602,2.4812964180876134,-0.8082846939413134,0.6803647940458012,-1.1729945189627087,-0.045379596685088154,-0.4047101137548878,0.20917098252717198,-0.15361520821455069,-0.05513174133144974,0.0,-0.03895428401687025,-0.17491168253723322,-0.08696854771094048,-0.15928290087749652,0.0,-0.14686916634881658,-0.2178086978096948,-0.0862157525110409,-0.13247714970104071,-0.4930599935606471,3.0532472032810847,-0.08149102701482112,-0.1794294535959945,0.6110905134273589,-0.8759052867598358,2.6207803489531796,-0.47969811305997206,-1.073449313376104,0.0,-0.046838953922999964,-0.1853948179187595,0.0,-0.23404733061830185,-0.03895443880614137,-0.09933316663053454,-0.04772735940413979,-1.0330444413912643,0.0,-0.10262941572793081,-0.09864582847337111,-0.04712773224601742,-0.40245058144560864,0.3711096753380409,-0.02753452528440015,-0.6046720276894851,-0.03146610683697754,0.26405303489353305,1.2789632415423748
2031175,0.03219261096870633,-0.13528957032679778,-0.8477097081383874,-0.0011500137169420843,-0.04771631024021962,-0.053041291504915995,-0.2170928943274486,-0.03893923853865958,-0.08168787270879536,3.6368704348381296,-0.40561921747926233,-0.8082846939413134,-0.48289493086691293,-1.1729945189627087,-0.045379596685088154,-0.4047101137548878,-1.4819378182331726,-0.15361520821455069,-0.05513174133144974,0.0,-0.03895428401687025,-0.17491168253723322,-0.08696854771094048,-0.15928290087749652,0.0,-0.14686916634881658,-0.2178086978096948,-0.0862157525110409,-0.13247714970104071,-0.4930599935606471,-0.33603551271755305,-0.08149102701482112,-0.1794294535959945,-0.42678993835246837,-1.0724412460529535,-0.5048253560442371,-0.47969811305997206,0.5274068372895228,0.0,-0.046838953922999964,-0.1853948179187595,0.0,-0.23404733061830185,-0.03895443880614137,-0.09933316663053454,-0.04772735940413979,0.21290062141542426,0.0,-0.10262941572793081,-0.09864582847337111,-0.04712773224601742,-0.40245058144560864,0.27477818454588065,-0.02753452528440015,0.9100082227261478,-0.03146610683697754,3.1446053186503895,-0.40457428765101155
2026922,-0.6119851973911985,0.01641335538470174,-0.08608461530678206,1.7966195775670293,-0.04771631024021962,-0.053041291504915995,-0.2170928943274486,-0.03893923853865958,0.8902153949413845,-0.5301882059924602,-0.40561921747926233,-0.8082846939413134,-0.48289493086691293,1.3959181450682878,-0.045379596685088154,-0.4047101137548878,-0.04349862627031269,-0.15361520821455069,-0.05513174133144974,0.0,-0.03895428401687025,-0.17491168253723322,-0.08696854771094048,-0.15928290087749652,0.0,-0.14686916634881658,-0.2178086978096948,-0.0862157525110409,-0.13247714970104071,-0.4930599935606471,-0.33603551271755305,-0.08149102701482112,-0.1794294535959945,0.42291750174985876,-0.7742847313066143,-0.5048253560442371,-0.47969811305997206,0.5828020056540593,0.0,-0.046838953922999964,-0.1853948179187595,0.0,-0.23404733061830185,-0.03895443880614137,-0.09933316663053454,-0.04772735940413979,1.680718850717633,0.0,7.850147960227547,-0.09864582847337111,-0.04712773224601742,-0.40245058144560864,0.6746610853975474,-0.02753452528440015,0.6886464684892888,-0.03146610683697754,0.7952971421569446,-0.40457428765101155
2019456,0.03219261096870633,22.273783314419664,0.3581966888449876,1.0100953813802924,-0.04771631024021962,-0.053041291504915995,-0.2170928943274486,-0.03893923853865958,1.2023731116799812,-0.5301882059924602,-0.40561921747926233,-0.8082846939413134,-0.48289493086691293,1.3074895675657765,-0.045379596685088154,2.225764720142353,-1.4819378182331726,-0.15361520821455069,-0.05513174133144974,0.0,-0.03895428401687025,-0.17491168253723322,-0.08696854771094048,-0.15928290087749652,0.0,-0.14686916634881658,4.458943435152135,-0.0862157525110409,-0.13247714970104071,-0.4930599935606471,-0.33603551271755305,-0.08149102701482112,-0.1794294535959945,-0.7774332212682487,0.4132839425624726,-0.5048253560442371,2.7851840027317785,-1.073449313376104,0.0,-0.046838953922999964,-0.1853948179187595,0.0,-0.23404733061830185,-0.03895443880614137,-0.09933316663053454,-0.04772735940413979,0.2779453821831654,0.0,-0.10262941572793081,-0.09864582847337111,-0.04712773224601742,2.482952742825925,-1.7743593115532625,-0.02753452528440015,-0.3290765942400802,-0.03146610683697754,0.25259255250723783,-0.40457428765101155
2030045,-0.18253332515126194,-0.01580673503189993,0.485134204316922,0.2376162601254608,-0.04771631024021962,-0.053041291504915995,-0.2170928943274486,-0.03893923853865958,-1.2726843250317155,-0.5301882059924602,-0.40561921747926233,1.2506186500851468,-0.48289493086691293,-0.26425766816988666,-0.045379596685088154,-0.4047101137548878,0.050999817181589906,-0.15361520821455069,-0.05513174133144974,0.0,-0.03895428401687025,-0.17491168253723322,-0.08696854771094048,-0.15928290087749652,0.0,-0.14686916634881658,-0.2178086978096948,-0.0862157525110409,-0.13247714970104071,1.7552375815346608,-0.33603551271755305,-0.08149102701482112,-0.1794294535959945,-0.7774332212682487,-0.39061795072858724,-0.5048253560442371,-0.47969811305997206,0.9451308382710585,0.0,-0.046838953922999964,-0.1853948179187595,0.0,-0.23404733061830185,-0.03895443880614137,-0.09933316663053454,-0.04772735940413979,-0.3201927661604009,0.0,-0.10262941572793081,-0.09864582847337111,-0.04712773224601742,-0.40245058144560864,0.36502134544248144,-0.02753452528440015,-0.6139793710090191,-0.03146610683697754,0.6001685010435915,-0.40457428765101155
2018551,-0.7193481654511826,0.04997594956866181,-0.27649088851468334,1.3190870298822255,-0.04771631024021962,-0.053041291504915995,-0.2170928943274486,-0.03893923853865958,0.3699377977137727,-0.5301882059924602,-0.40561921747926233,1.2758050447859735,-0.48289493086691293,-0.054559946082860064,-0.045379596685088154,-0.4047101137548878,0.4045662890263837,-0.15361520821455069,-0.05513174133144974,0.0,-0.03895428401687025,-0.17491168253723322,-0.08696854771094048,-0.15928290087749652,0.0,-0.14686916634881658,-0.2178086978096948,-0.0862157525110409,-0.13247714970104071,-0.4930599935606471,-0.33603551271755305,-0.08149102701482112,-0.1794294535959945,-0.7774332212682487,1.1400483916890578,-0.5048253560442371,1.6246508884229143,-1.073449313376104,0.0,-0.046838953922999964,-0.1853948179187595,0.0,-0.23404733061830185,-0.03895443880614137,-0.09933316663053454,-0.04772735940413979,0.018439561333637687,0.0,-0.10262941572793081,-0.09864582847337111,-0.04712773224601742,-0.40245058144560864,0.0838850591854895,-0.02753452528440015,0.44249619700771625,-0.03146610683697754,-0.845848483215548,-0.40457428765101155
2032884,-0.0751703570912778,0.07145600984639626,-0.593834677194519,0.6589685080826417,-0.04771631024021962,-0.053041291504915995,-0.2170928943274486,-0.03893923853865958,-1.2630339236403534,-0.5301882059924602,-0.40561921747926233,1.2356668780886513,-0.48289493086691293,-0.2953994983329649,-0.045379596685088154,-0.4047101137548878,0.7929628621636791,-0.15361520821455069,-0.05513174133144974,0.0,-0.03895428401687025,-0.17491168253723322,-0.08696854771094048,-0.15928290087749652,0.0,-0.14686916634881658,-0.2178086978096948,-0.0862157525110409,-0.13247714970104071,1.754180782881503,-0.33603551271755305,-0.08149102701482112,-0.1794294535959945,-0.7774332212682487,0.5957141681761313,-0.5048253560442371,-0.47969811305997206,1.0168237106052642,0.0,-0.046838953922999964,-0.1853948179187595,0.0,-0.23404733061830185,-0.03895443880614137,-0.09933316663053454,-0.04772735940413979,-0.32093245672526605,0.0,-0.10262941572793081,-0.09864582847337111,-0.04712773224601742,-0.40245058144560864,0.37736813102848055,-0.02753452528440015,-0.5997564305282852,-0.03146610683697754,-0.845848483215548,1.862925248802373
2037921,0.13955557902869045,-0.022519253868691944,-0.14955337304274924,-0.029240163580753546,-0.04771631024021962,-0.053041291504915995,-0.2170928943274486,-0.03893923853865958,1.2115802318849105,-0.5301882059924602,-0.40561921747926233,-0.8082846939413134,-0.48289493086691293,1.3365043212214296,-0.045379596685088154,-0.4047101137548878,0.8971725399297459,-0.15361520821455069,-0.05513174133144974,0.0,-0.03895428401687025,-0.17491168253723322,-0.08696854771094048,-0.15928290087749652,0.0,-0.14686916634881658,-0.2178086978096948,-0.0862157525110409,-0.13247714970104071,1.955400164650799,-0.33603551271755305,-0.08149102701482112,-0.1794294535959945,0.7145112928206776,-0.645930827295753,-0.5048253560442371,-0.47969811305997206,0.8267556529208173,0.0,-0.046838953922999964,-0.1853948179187595,0.0,-0.23404733061830185,-0.03895443880614137,-0.09933316663053454,-0.04772735940413979,-0.2113678585693631,0.0,-0.10262941572793081,-0.09864582847337111,-0.04712773224601742,-0.40245058144560864,0.5713330807834306,-0.02753452528440015,-0.3201635237053008,-0.03146610683697754,-0.845848483215548,1.8656443046777873
2019683,-0.18253332515126194,0.06877100231167946,-0.5303659194585517,1.1084109059036351,-0.04771631024021962,-0.053041291504915995,-0.2170928943274486,-0.03893923853865958,0.28726983229302505,-0.5301882059924602,-0.40561921747926233,-0.8082846939413134,-0.48289493086691293,2.184585830499737,-0.045379596685088154,1.11752582387156,-1.4819378182331726,6.996064100155208,-0.05513174133144974,0.0,-0.03895428401687025,-0.17491168253723322,-0.08696854771094048,-0.15928290087749652,0.0,-0.14686916634881658,-0.2178086978096948,-0.0862157525110409,-0.13247714970104071,-0.4930599935606471,-0.33603551271755305,-0.08149102701482112,-0.1794294535959945,-0.7774332212682487,1.765941143410803,-0.5048253560442371,1.291593746975232,-1.073449313376104,0.0,-0.046838953922999964,-0.1853948179187595,0.0,-0.23404733061830185,-0.03895443880614137,-0.09933316663053454,-0.04772735940413979,0.4011794787789456,0.0,-0.10262941572793081,-0.09864582847337111,-0.04712773224601742,-0.40245058144560864,0.058530167652314426,-0.02753452528440015,-4.11235237000667,-0.03146610683697754,-0.3193210125549902,-0.40457428765101155
